query_id	query	category	expected_doc	relevance	answer_mode	span_start	span_end	page	answer_text	expected_answer	citations	version_mode	query_time	as_of	version_context	conflict_context	judgments
q-0159	Đơn vị nào phụ trách hồ sơ HS-2027-020?	named_entity	gold-020	3	answer	221	281		Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7386e6a596489df5cab5234a7a303aa39fa70c173b74ff44af4354efaa799ebb"",""documentId"":""gold-020"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":281,""isCurrent"":true,""logicalDocumentId"":""logical-gold-020"",""page"":null,""quote"":""Đơn vị phụ trách là Ban Quản lý dự án (BQLDA)."",""start"":221,""versionId"":""version-gold-020-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-020-v1""],""currentVersionId"":""version-gold-020-v1"",""logicalDocumentId"":""logical-gold-020""}"	{}	"{""gold-002"":1,""gold-011"":1,""gold-020"":3}"
q-0160	BQLDA phụ trách hồ sơ HS-2027-020 phải không?	abbreviation	gold-020	3	answer	221	281		Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7386e6a596489df5cab5234a7a303aa39fa70c173b74ff44af4354efaa799ebb"",""documentId"":""gold-020"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":281,""isCurrent"":true,""logicalDocumentId"":""logical-gold-020"",""page"":null,""quote"":""Đơn vị phụ trách là Ban Quản lý dự án (BQLDA)."",""start"":221,""versionId"":""version-gold-020-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-020-v1""],""currentVersionId"":""version-gold-020-v1"",""logicalDocumentId"":""logical-gold-020""}"	{}	"{""gold-002"":1,""gold-011"":1,""gold-020"":3}"
q-0161	Mã hồ sơ của “Hồ sơ đào tạo nhân sự số 21” là gì?	named_entity	gold-021	3	answer	76	105		Mã hồ sơ là HS-2028-021.	Mã hồ sơ là HS-2028-021.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":105,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-021."",""start"":76,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0162	ma ho so cua ho so dao tao nhan su so 21 la gi	diacritic_variant	gold-021	3	answer	76	105		Mã hồ sơ là HS-2028-021.	Mã hồ sơ là HS-2028-021.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":105,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-021."",""start"":76,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0163	Ngân sách của hồ sơ HS-2028-021 là bao nhiêu?	numeric_fact	gold-021	3	answer	107	165		Ngân sách được phê duyệt là 477 triệu đồng.	Ngân sách được phê duyệt là 477 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":165,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Ngân sách được phê duyệt là 477 triệu đồng."",""start"":107,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0164	ngan sach ho so hs-2028-021 bao nhieu	diacritic_variant	gold-021	3	answer	107	165		Ngân sách được phê duyệt là 477 triệu đồng.	Ngân sách được phê duyệt là 477 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":165,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Ngân sách được phê duyệt là 477 triệu đồng."",""start"":107,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0165	Trong kế hoạch triển khai đào tạo nhân sự, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2028-021 phải hoàn tất chính xác vào ngày nào?	long_context	gold-021	3	answer	167	218		Hạn hoàn tất là ngày 05 tháng 07 năm 2026.	Hạn hoàn tất là ngày 05 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":218,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Hạn hoàn tất là ngày 05 tháng 07 năm 2026."",""start"":167,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0166	han hoan tat hs-2028-021 la ngay nao	diacritic_variant	gold-021	3	answer	167	218		Hạn hoàn tất là ngày 05 tháng 07 năm 2026.	Hạn hoàn tất là ngày 05 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":218,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Hạn hoàn tất là ngày 05 tháng 07 năm 2026."",""start"":167,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0167	Đơn vị nào phụ trách hồ sơ HS-2028-021?	named_entity	gold-021	3	answer	220	273		Đơn vị phụ trách là Phòng Tài chính (PTC).	Đơn vị phụ trách là Phòng Tài chính (PTC).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":273,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":220,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0168	PTC phụ trách hồ sơ HS-2028-021 phải không?	abbreviation	gold-021	3	answer	220	273		Đơn vị phụ trách là Phòng Tài chính (PTC).	Đơn vị phụ trách là Phòng Tài chính (PTC).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""fdee39297ced2f69b955b5caef41efd691d64121177bb4ecf375ab59f84b01b5"",""documentId"":""gold-021"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":273,""isCurrent"":true,""logicalDocumentId"":""logical-gold-021"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":220,""versionId"":""version-gold-021-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-021-v1""],""currentVersionId"":""version-gold-021-v1"",""logicalDocumentId"":""logical-gold-021""}"	{}	"{""gold-003"":1,""gold-012"":1,""gold-021"":3}"
q-0169	Mã hồ sơ của “Hồ sơ sao lưu dữ liệu số 22” là gì?	named_entity	gold-022	3	answer	74	103		Mã hồ sơ là HS-2026-022.	Mã hồ sơ là HS-2026-022.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-022."",""start"":74,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0170	ma ho so cua ho so sao luu du lieu so 22 la gi	diacritic_variant	gold-022	3	answer	74	103		Mã hồ sơ là HS-2026-022.	Mã hồ sơ là HS-2026-022.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":103,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-022."",""start"":74,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0171	Ngân sách của hồ sơ HS-2026-022 là bao nhiêu?	numeric_fact	gold-022	3	answer	105	163		Ngân sách được phê duyệt là 494 triệu đồng.	Ngân sách được phê duyệt là 494 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":163,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Ngân sách được phê duyệt là 494 triệu đồng."",""start"":105,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0172	ngan sach ho so hs-2026-022 bao nhieu	diacritic_variant	gold-022	3	answer	105	163		Ngân sách được phê duyệt là 494 triệu đồng.	Ngân sách được phê duyệt là 494 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":163,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Ngân sách được phê duyệt là 494 triệu đồng."",""start"":105,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0173	Trong kế hoạch triển khai sao lưu dữ liệu, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2026-022 phải hoàn tất chính xác vào ngày nào?	long_context	gold-022	3	answer	165	216		Hạn hoàn tất là ngày 06 tháng 08 năm 2026.	Hạn hoàn tất là ngày 06 tháng 08 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":216,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Hạn hoàn tất là ngày 06 tháng 08 năm 2026."",""start"":165,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0174	han hoan tat hs-2026-022 la ngay nao	diacritic_variant	gold-022	3	answer	165	216		Hạn hoàn tất là ngày 06 tháng 08 năm 2026.	Hạn hoàn tất là ngày 06 tháng 08 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":216,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Hạn hoàn tất là ngày 06 tháng 08 năm 2026."",""start"":165,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0175	Đơn vị nào phụ trách hồ sơ HS-2026-022?	named_entity	gold-022	3	answer	218	278		Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":278,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":218,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0176	BATTT phụ trách hồ sơ HS-2026-022 phải không?	abbreviation	gold-022	3	answer	218	278		Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	Đơn vị phụ trách là Ban An toàn thông tin (BATTT).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""70b0c661f2cb4dcdd5cfaa3b2bf120ea8c11075105d127f4ff69ab4b53475c1b"",""documentId"":""gold-022"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":278,""isCurrent"":true,""logicalDocumentId"":""logical-gold-022"",""page"":null,""quote"":""Đơn vị phụ trách là Ban An toàn thông tin (BATTT)."",""start"":218,""versionId"":""version-gold-022-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-022-v1""],""currentVersionId"":""version-gold-022-v1"",""logicalDocumentId"":""logical-gold-022""}"	{}	"{""gold-004"":1,""gold-013"":1,""gold-022"":3}"
q-0177	Mã hồ sơ của “Hồ sơ xử lý sự cố số 25” là gì?	named_entity	gold-025	3	answer	72	101		Mã hồ sơ là HS-2026-025.	Mã hồ sơ là HS-2026-025.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-025."",""start"":72,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0178	ma ho so cua ho so xu ly su co so 25 la gi	diacritic_variant	gold-025	3	answer	72	101		Mã hồ sơ là HS-2026-025.	Mã hồ sơ là HS-2026-025.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-025."",""start"":72,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0179	Ngân sách của hồ sơ HS-2026-025 là bao nhiêu?	numeric_fact	gold-025	3	answer	103	161		Ngân sách được phê duyệt là 545 triệu đồng.	Ngân sách được phê duyệt là 545 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":161,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Ngân sách được phê duyệt là 545 triệu đồng."",""start"":103,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0180	ngan sach ho so hs-2026-025 bao nhieu	diacritic_variant	gold-025	3	answer	103	161		Ngân sách được phê duyệt là 545 triệu đồng.	Ngân sách được phê duyệt là 545 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":161,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Ngân sách được phê duyệt là 545 triệu đồng."",""start"":103,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0181	Trong kế hoạch triển khai xử lý sự cố, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2026-025 phải hoàn tất chính xác vào ngày nào?	long_context	gold-025	3	answer	163	214		Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":214,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Hạn hoàn tất là ngày 09 tháng 11 năm 2026."",""start"":163,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0182	han hoan tat hs-2026-025 la ngay nao	diacritic_variant	gold-025	3	answer	163	214		Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":214,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Hạn hoàn tất là ngày 09 tháng 11 năm 2026."",""start"":163,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0183	Đơn vị nào phụ trách hồ sơ HS-2026-025?	named_entity	gold-025	3	answer	216	276		Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":276,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Đơn vị phụ trách là Ban Quản lý dự án (BQLDA)."",""start"":216,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0184	BQLDA phụ trách hồ sơ HS-2026-025 phải không?	abbreviation	gold-025	3	answer	216	276		Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""23b7cf02e4ca34011a62028db7661bfc67a88bffc3f8b54bbd4acf0d3ba52ff4"",""documentId"":""gold-025"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":276,""isCurrent"":true,""logicalDocumentId"":""logical-gold-025"",""page"":null,""quote"":""Đơn vị phụ trách là Ban Quản lý dự án (BQLDA)."",""start"":216,""versionId"":""version-gold-025-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-025-v1""],""currentVersionId"":""version-gold-025-v1"",""logicalDocumentId"":""logical-gold-025""}"	{}	"{""gold-007"":1,""gold-016"":1,""gold-025"":3}"
q-0185	Mã hồ sơ của “Hồ sơ đối soát thanh toán số 26” là gì?	named_entity	gold-026	3	answer	78	107		Mã hồ sơ là HS-2027-026.	Mã hồ sơ là HS-2027-026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-026."",""start"":78,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0186	ma ho so cua ho so doi soat thanh toan so 26 la gi	diacritic_variant	gold-026	3	answer	78	107		Mã hồ sơ là HS-2027-026.	Mã hồ sơ là HS-2027-026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Mã hồ sơ là HS-2027-026."",""start"":78,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
q-0187	Ngân sách của hồ sơ HS-2027-026 là bao nhiêu?	numeric_fact	gold-026	3	answer	109	167		Ngân sách được phê duyệt là 562 triệu đồng.	Ngân sách được phê duyệt là 562 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6aa51277d22c88056cac209cd64fe1a399b5d56eb2a58f4e3c81799bb2913a99"",""documentId"":""gold-026"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":167,""isCurrent"":true,""logicalDocumentId"":""logical-gold-026"",""page"":null,""quote"":""Ngân sách được phê duyệt là 562 triệu đồng."",""start"":109,""versionId"":""version-gold-026-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-026-v1""],""currentVersionId"":""version-gold-026-v1"",""logicalDocumentId"":""logical-gold-026""}"	{}	"{""gold-008"":1,""gold-017"":1,""gold-026"":3}"
